1.19417	17000000
2.32648	17100000
0.558557	17200000
2.01984	17300000
1.88236	17400000
0.717906	17500000
2.33497	17600000
1.19654	17700000
1.44466	17800000
2.28437	17900000
0.561327	18000000
1.91072	18100000
2.05692	18200000
0.363492	18300000
2.15505	18400000
1.79979	18500000
0.618845	18600000
2.26044	18700000
1.60203	18800000
0.812606	18900000
2.29437	19000000
1.50758	19100000
0.871935	19200000
2.29377	19300000
1.52867	19400000
0.7976	19500000
2.26391	19600000
1.65706	19700000
0.597891	19800000
2.18124	19900000
